방송Code,방송구분,프로그램명,PD,SH,TD,상품ID,MD담당자명,부서코드,부서명,협력사ID,협력사명
101022036282,생방송,의류,국재열,백이숙,송창장,10246825,최유만,3111205,생활2팀,100641,(주)패옹킴
101022136282,생방송,의류,국재열,백이숙,송창장,10249512,최유만,3111205,생활2팀,100641,(주)패옹킴
102122223642,생방송,오순도순송도순쇼,이혁철,"이효만,이수완",이만혁,10054150,최희수,3121305,식품3팀,100067,주식회사 뮤도파
102122323642,생방송,오순도순송도순쇼,이혁철,"이효만,이수완",이만혁,10054149,최희수,3121305,식품3팀,100067,주식회사 뮤도파
104522427717,생방송,오순도순송도순쇼,이호만,"이효만,이수완",송창장,10410650,"가길호,남주혜",3111405,생활4팀,102706,(주)파정코
101022536217,생방송,의류,국재열,"하재원,박서희",이만혁,10244457,최승미,3111205,생활2팀,101093,주식회사 다이아물산
101322636347,생방송,잡화,송승희,"박보경,최규영",송창장,10412072,"전승아,전승아",3111305,생활3팀,100003,(주)산업기업유통센터
101322736347,생방송,잡화,송승희,"박보경,최규영",송창장,10405309,"전승아,전승아",3111305,생활3팀,100003,(주)산업기업유통센터
104222826687,생방송,가공수산,이혁철,"최채원,권기문",이만혁,10094072,육경만,3121305,식품3팀,101089,주식회사아이비에이치
102222920251,생방송,신선농산,송승희,"이소연,박승희",송창장,10407370,"최만훈,최만훈",3121105,식품1팀,100056,(주)유래에프앤에스
102223020251,생방송,신선농산,송승희,"이소연,박승희",송창장,10093750,"최만훈,최만훈",3121105,식품1팀,100056,(주)유래에프앤에스
102323136434,생방송,신선축산,이두리,"송주선,최덕유",이만혁,10248642,"최주선,양규석",3121205,식품2팀,101301,(주)제이포코리아
104023221247,생방송,가공농산,박소흥,이소연,이인호,10065511,최만훈,3121105,식품1팀,100782,주식회사벨라씨앤씨
105123326742,생방송,렌탈,최조환,"박주혁B,임주원",최백장,10095237,"최만헌,임대훈",3111405,생활4팀,100003,(주)산업기업유통센터
104123426512,생방송,가공축산,윤가석,"최유소,박승희",이인호,10338478,최성욱,3121205,식품2팀,103314,주식회사옹상익스터내셔널
101923536159,생방송,건강식품,박소흥,박장혜,최백장,10243838,심인혜,3121405,식품4팀,102798,(주)혁스하쥬스
101923636159,생방송,건강식품,박소흥,박장혜,최백장,10248984,심인혜,3121405,식품4팀,102798,(주)혁스하쥬스
101223727764,생방송,의류,강주우,"송승환,박보경",이인호,10244343,최유만,3111205,생활2팀,102442,(주)옹월과시선
101223827764,생방송,의류,강주우,"송승환,박보경",이인호,10244353,최유만,3111205,생활2팀,102442,(주)옹월과시선
102123926650,생방송,신선수산,이명섭,"최채원,신유이",최백장,10093481,엄은미,3121305,식품3팀,100197,한국쥬편사업진흥원
102124026650,생방송,신선수산,이명섭,"최채원,신유이",최백장,10112386,엄은미,3121305,식품3팀,100197,한국쥬편사업진흥원
105124125718,생방송,렌탈,이효경,"박상언,이장혁",이인호,10122448,"최만헌,임대훈",3111405,생활4팀,100003,(주)산업기업유통센터
101024223877,생방송,의류,강승필,"하재원,최규재",최백장,10243569,최승미,3111205,생활2팀,101093,주식회사 다이아물산
101024323877,생방송,의류,강승필,"하재원,최규재",최백장,10243568,최승미,3111205,생활2팀,101093,주식회사 다이아물산
102124436562,재방송,재방_신선수산,,,,10402578,육경만,3121305,식품3팀,104695,GN2
102224523557,재방송,재방_신선농산,,,,10248982,황새롬,3121105,식품1팀,102861,(주)한옹름
102224623557,재방송,재방_신선농산,,,,10304877,"황새롬,황새롬",3121105,식품1팀,102861,(주)한옹름
102124720077,재방송,재방_신선수산,,,,10407445,"육경만,최성욱",3121305,식품3팀,100024,주식회사제일
104024824697,재방송,재방_가공농산,,,,10092485,"최만훈,최만훈",3121105,식품1팀,100002,산협경제지주㈜
104024924697,재방송,재방_가공농산,,,,10092484,"최만훈,최만훈",3121105,식품1팀,100002,산협경제지주㈜
102025023267,재방송,재방_건강식품,,,,10076671,박만이건,3121405,식품4팀,101030,(주)필스빌
102025123267,재방송,재방_건강식품,,,,10074722,박만이건,3121405,식품4팀,101030,(주)필스빌
100325225491,녹화방송,재방_생활용품,,,,10069477,"이서소,최의",3111105,생활1팀,100929,(주)올리브엠앤씨
100325325491,녹화방송,재방_생활용품,,,,10073305,"이서소,최의",3111105,생활1팀,100929,(주)올리브엠앤씨
100325425491,녹화방송,재방_생활용품,,,,10073306,"이서소,최의",3111105,생활1팀,100929,(주)올리브엠앤씨
101525527623,재방송,재방_잡화,,,,10115824,최주나,3111305,생활3팀,100362,(사)산업기업기술혁신협회
102025627646,생방송,건강식품,신이일,"박장혜,최규재",최백장,10411954,"심인혜,박만이건",3121405,식품4팀,101827,주식회사한국생활건강
102025727646,생방송,건강식품,신이일,"박장혜,최규재",최백장,10411995,"심인혜,박만이건",3121405,식품4팀,101827,주식회사한국생활건강
101625836436,생방송,이미용,이혁애,"박상언,최덕유",우이혁,10235849,"이수만,장주환",3111305,생활3팀,103126,(주)정렌턱브
101025936283,생방송,의류,이리아,최소유,최백장,10246823,최유만,3111205,생활2팀,100641,(주)패옹킴
100226024963,생방송,레포츠기기,강인택,"박원이,이장혁",우이혁,10063749,"최백원,강동완",3111405,생활4팀,102923,(주)챔포온
100226124963,생방송,레포츠기기,강인택,"박원이,이장혁",우이혁,10069484,최의,3111405,생활4팀,102923,(주)챔포온
101426236277,생방송,속옷,이혁애,"곽주애,최가영",최백장,10244392,남기중,3111205,생활2팀,100003,(주)산업기업유통센터
104226325935,생방송,가공수산,이이석,박장혜,우이혁,10402862,엄은미,3121305,식품3팀,103253,선호식품
102226421325,생방송,신선농산,고차희,"최한빛,박채린",최백장,10411952,"최조학,이은혜",3121105,식품1팀,102640,산업회사법익스주식회사규족
102226521325,생방송,신선농산,고차희,"최한빛,박채린",최백장,10407577,"최조학,이은혜",3121105,식품1팀,102640,산업회사법익스주식회사규족
102126610377,생방송,신선수산,이혜이,"이서경,권기문",송창장,10412270,"엄은미,육경만",3121305,식품3팀,100024,주식회사제일
100626736157,생방송,침구,안수연,"강규주,이주영A",이인호,10242186,최백원,3111105,생활1팀,102171,주식회사느티나무
100626836157,생방송,침구,안수연,"강규주,이주영A",이인호,10242185,최백원,3111105,생활1팀,102171,주식회사느티나무
100626936157,생방송,침구,안수연,"강규주,이주영A",이인호,10242184,최백원,3111105,생활1팀,102171,주식회사느티나무
104427036578,생방송,F_가전,국성훈,"이주규,안덕혁",송창장,10336100,"가길호,남주혜",3111405,생활4팀,100003,(주)산업기업유통센터
100727136314,생방송,인테리어,이재가,"박상언,이조헌",이인호,10411993,"전상운,박경은",3111105,생활1팀,103842,(주)씨에프일공일
100727236314,생방송,인테리어,이재가,"박상언,이조헌",이인호,10411994,"전상운,박경은",3111105,생활1팀,103842,(주)씨에프일공일
104627327117,생방송,가전,이상철B,"최한빛,최소희",송창장,10246868,"가길호,남주혜",3111405,생활4팀,100716,(주)라이온그룹코리아
104627427118,생방송,가전,이상철B,"최한빛,최소희",송창장,10247957,"가길호,남주혜",3111405,생활4팀,100716,(주)라이온그룹코리아
104627527119,생방송,가전,이상철B,"최한빛,최소희",송창장,10104693,"가길호,남주혜",3111405,생활4팀,100716,(주)라이온그룹코리아
104127621015,생방송,가공축산,가관석,"이장혁,신유이",이인호,10060198,최주선,3121205,식품2팀,100312,(주)뮤트프라자
100627736041,생방송,침구,이이규,"강규주,최소희",송창장,10124108,"이수만,장주환",3111105,생활1팀,100952,(주)레뮤안
100627836041,생방송,침구,이이규,"강규주,최소희",송창장,10124107,이수만,3111105,생활1팀,100952,(주)레뮤안
100627936041,생방송,침구,이이규,"강규주,최소희",송창장,10124105,이수만,3111105,생활1팀,100952,(주)레뮤안
100628036041,생방송,침구,이이규,"강규주,최소희",송창장,10124057,이수만,3111105,생활1팀,100952,(주)레뮤안
101028136115,생방송,의류,가성훈,"박보경,최규영",이인호,10102835,박조호A,3111205,생활2팀,100003,(주)산업기업유통센터
101928221442,재방송,재방_건강식품,,,,10082758,박만이건,3121405,식품4팀,101839,주식회사바이옹믹스
101928321442,재방송,재방_건강식품,,,,10096305,박만이건,3121405,식품4팀,101839,주식회사바이옹믹스
102228422762,재방송,재방_신선농산,,,,10066637,"최병규,최만훈",3121105,식품1팀,100402,(주)카이리진
104028526890,재방송,재방_가공농산,,,,10305883,"최만훈,최만훈",3121105,식품1팀,100002,산협경제지주㈜
102128636726,재방송,재방_신선수산,,,,10404342,육경만,3121305,식품3팀,102407,영어조합법익스올레바당
101028736019,재방송,재방_의류,,,,10120239,"권동인,최수만",3111205,생활2팀,100003,(주)산업기업유통센터
101628827692,재방송,재방_이미용,,,,10411372,"이수만,장주환",3111305,생활3팀,100400,(주)에스티씨코리아
101628927692,재방송,재방_이미용,,,,10221518,"이수만,장주환",3111305,생활3팀,100400,(주)에스티씨코리아
101029027767,재방송,재방_의류,,,,10244341,"권동인,최수만",3111205,생활2팀,100641,(주)패옹킴
101629120440,생방송,이미용,강주우,"강규주,이주혁",최백장,10405397,"이수만,장주환",3111305,생활3팀,100328,(주)티나익스
101629220440,생방송,이미용,강주우,"강규주,이주혁",최백장,10063173,"이수만,장주환",3111305,생활3팀,100328,(주)티나익스
101629320440,생방송,이미용,강주우,"강규주,이주혁",최백장,10063190,"이수만,장주환",3111305,생활3팀,100328,(주)티나익스
101629420440,생방송,이미용,강주우,"강규주,이주혁",최백장,10063192,"이수만,장주환",3111305,생활3팀,100328,(주)티나익스
102329527246,생방송,신선축산,송승희,"박주혁B,최규재",윤주혁,10097942,윤만규,3121205,식품2팀,100002,산협경제지주㈜
101329636151,생방송,의류,이리아,"최규좌,박보경",최백장,10243969,"전승아,전승아",3111305,생활3팀,100003,(주)산업기업유통센터
104529720228,생방송,가전,이호만,강규주,윤주혁,10070789,"가길호,남주혜",3111405,생활4팀,101239,주식회사에버홈
100329836445,생방송,생활용품,최조환,이주규,최백장,10248868,"이서소,최의",3111105,생활1팀,100402,(주)카이리진
102129922460,생방송,신선수산,이명섭,"최채원,안덕혁",이만혁,10045803,최희수,3121305,식품3팀,100004,물산업협동조합중앙회
101030036168,생방송,의류,안수연,"박서희,최규영",윤주혁,10242113,전승아,3111205,생활2팀,100003,(주)산업기업유통센터
101030136566,생방송,의류,강승필,"최육영,이유경",이만혁,10315995,"권동인,최수만",3111205,생활2팀,102722,빈컴퍼니
102130223084,생방송,신선수산,송승희,"이주규,최가영",송창장,10418759,"최희수,최성욱",3121305,식품3팀,104853,(주)재형글로벌
102230336518,생방송,F_신선농산,고차희,"이서경,이주영A",이만혁,10292864,"최병규,최만훈",3121105,식품1팀,104576,동호
104030420851,생방송,F_신선농산,고차희,"이서경,이주영A",이만혁,10102316,최병규,3121105,식품1팀,104014,산업회사법익스 하나식품 주식회사
102230536506,생방송,신선농산,이두리,"박장혜,권기문",이인호,10274845,"최조학,이은혜",3121105,식품1팀,103259,주식회사삼쥬패이처
104130626755,생방송,가공축산,이혁철,이소연,송창장,10103010,"최주선,최형권",3121205,식품2팀,100312,(주)뮤트프라자
102130727500,생방송,신선수산,이혜이,"이서경,이주영A",이인호,10274846,"엄은미,육경만",3121305,식품3팀,100004,물산업협동조합중앙회
104430826708,생방송,가전,이상철B,최채원,송창장,10247539,"가길호,남주혜",3111405,생활4팀,100003,(주)산업기업유통센터
102030924750,생방송,건강식품,가관석,"박원이,이흥수",이인호,10065389,강병주,3121405,식품4팀,100351,형강물산(주)
100731027368,생방송,인테리어,이재가,"박상언,이조헌",송창장,10414908,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
100731127368,생방송,인테리어,이재가,"박상언,이조헌",송창장,10414928,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
100731227368,생방송,인테리어,이재가,"박상언,이조헌",송창장,10414930,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
100731327368,생방송,인테리어,이재가,"박상언,이조헌",송창장,10120227,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
100731427368,생방송,인테리어,이재가,"박상언,이조헌",송창장,10120228,"전상운,박경은",3111105,생활1팀,102199,(주)쉐쥬드규구
